text,is_retweet,extractedts,sentiment,score
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-25,pos,0.5649895
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-26,neu,0.5713431
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-27,neg,0.5776966
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-28,pos,0.5840502
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-29,neu,0.5904038
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-30,neg,0.5967573
Le sanzioni contro la Russia sono giuste,False,2023-02-31,pos,0.6031109
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-32,neu,0.6094645
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-25,neg,0.615818
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-26,pos,0.6221716
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-27,neu,0.6285251
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-28,neg,0.6348787
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-29,pos,0.6412323
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-30,neu,0.6475858
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-31,neg,0.6539394
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-32,pos,0.660293
Le sanzioni contro la Russia sono giuste,False,2023-02-25,neu,0.6666465
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-26,neg,0.6730001
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-27,pos,0.6793537
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-28,neu,0.6857072
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-29,neg,0.6920608
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-30,pos,0.6984143
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-31,neu,0.7047679
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-32,neg,0.7111215
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-25,pos,0.717475
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-26,neu,0.7238286
Le sanzioni contro la Russia sono giuste,False,2023-02-27,neg,0.7301822
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-28,pos,0.7365357
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-29,neu,0.7428893
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-30,neg,0.7492429
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-31,pos,0.7555964
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-32,neu,0.76195
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-25,neg,0.7683036
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-26,pos,0.7746571
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-27,neu,0.7810107
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-28,neg,0.7873642
Le sanzioni contro la Russia sono giuste,False,2023-02-29,pos,0.7937178
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-30,neu,0.8000714
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-31,neg,0.8064249
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-32,pos,0.8127785
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-25,neu,0.8191321
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-26,neg,0.8254856
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-27,pos,0.8318392
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-28,neu,0.8381928
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-29,neg,0.8445463
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-30,pos,0.8508999
Le sanzioni contro la Russia sono giuste,False,2023-02-31,neu,0.8572534
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-32,neg,0.863607
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-25,pos,0.8699606
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-26,neu,0.8763141
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-27,neg,0.8826677
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-28,pos,0.8890213
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-29,neu,0.8953748
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-30,neg,0.9017284
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-31,pos,0.908082
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-32,neu,0.9144355
Le sanzioni contro la Russia sono giuste,False,2023-02-25,neg,0.9207891
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-26,pos,0.9271427
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-27,neu,0.9334962
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-28,neg,0.9398498
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-29,pos,0.9462033
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-30,neu,0.9525569
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-31,neg,0.9589105
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-32,pos,0.965264
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-25,neg,0.3362612
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-26,pos,0.3426148
Le sanzioni contro la Russia sono giuste,False,2023-02-27,neu,0.3489683
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-28,neg,0.3553219
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-29,pos,0.3616755
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-30,neu,0.368029
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-31,neg,0.3743826
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-32,pos,0.3807361
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-25,neu,0.3870897
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-26,neg,0.3934433
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-27,pos,0.3997968
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-28,neu,0.4061504
Le sanzioni contro la Russia sono giuste,False,2023-02-29,neg,0.412504
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-30,pos,0.4188575
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-31,neu,0.4252111
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-32,neg,0.4315647
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-25,pos,0.4379182
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-26,neu,0.4442718
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-27,neg,0.4506254
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-28,pos,0.4569789
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-29,neu,0.4633325
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-30,neg,0.469686
Le sanzioni contro la Russia sono giuste,False,2023-02-31,pos,0.4760396
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-32,neu,0.4823932
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-25,neg,0.4887467
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-26,pos,0.4951003
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-27,neu,0.5014539
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-28,neg,0.5078074
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-29,pos,0.514161
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-30,neu,0.5205146
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-31,neg,0.5268681
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-32,pos,0.5332217
Le sanzioni contro la Russia sono giuste,False,2023-02-25,neu,0.5395752
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-26,neg,0.5459288
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-27,pos,0.5522824
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-28,neu,0.5586359
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-29,neg,0.5649895
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-30,pos,0.5713431
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-31,neu,0.5776966
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-32,neg,0.5840502
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-25,pos,0.5904038
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-26,neu,0.5967573
Le sanzioni contro la Russia sono giuste,False,2023-02-27,neg,0.6031109
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-28,pos,0.6094645
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-29,neu,0.615818
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-30,neg,0.6221716
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-31,pos,0.6285251
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-32,neu,0.6348787
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-25,neg,0.6412323
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-26,pos,0.6475858
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-27,neu,0.6539394
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-28,neg,0.660293
Le sanzioni contro la Russia sono giuste,False,2023-02-29,pos,0.6666465
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-30,neu,0.6730001
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-31,neg,0.6793537
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-32,pos,0.6857072
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-25,neu,0.6920608
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-26,neg,0.6984143
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-27,pos,0.7047679
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-28,neu,0.7111215
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-29,neg,0.717475
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-30,pos,0.7238286
Le sanzioni contro la Russia sono giuste,False,2023-02-31,neu,0.7301822
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-32,neg,0.7365357
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-25,pos,0.7428893
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-26,neu,0.7492429
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-27,neg,0.7555964
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-28,pos,0.76195
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-29,neu,0.7683036
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-30,neg,0.7746571
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-31,pos,0.7810107
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-32,neu,0.7873642
Le sanzioni contro la Russia sono giuste,False,2023-02-25,neg,0.7937178
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-26,pos,0.8000714
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-27,neu,0.8064249
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-28,neg,0.8127785
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-29,pos,0.8191321
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-30,neu,0.8254856
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-31,neg,0.8318392
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-32,pos,0.8381928
